product_id,sku,title,slug,brand,category,price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre,discount
2000037,PUM-00037,Puma Footwear Eco 8562,puma-footwear-eco-8562,Puma,Footwear,65,USD,"Lace up and lighten your footprint with the Puma Footwear Eco 8562, a sleek trainer spun from recycled knits that feel feather-air on every stride. The contoured footbed and grippy eco-rubber sole turn city sidewalks, treadmill miles, and weekend errands into one smooth ride. Subtle reflective hits keep you visible after dusk, while the minimalist silhouette pairs as easily with joggers as with jeans. Slip them on and you’ll swear sustainability never looked—or felt—this fast.",https://picsum.photos/seed/puma-footwear-eco-8562/1200/1200,puma-footwear-eco-8562.jpg,"IN,FR,AU,US",312,True,"premium,fitness,urban",Women,"Pristine White, Storm Grey, Ocean Blue, Forest Green","7, 8, 9, 10, 11, 12",Leather,3.3,1423,59,0.59,31x33x39,09-10-2025,,12
2000038,PUM-00038,Puma Footwear 2025 4772,puma-footwear-2025-4772,Puma,Footwear,75,USD,"Step into the future of street-to-studio style with Puma’s 2025 4772 kicks—feather-light engineering that lets you float through morning miles and midnight meet-ups without missing a beat. A sleek mono-mesh upper breathes with every stride while responsive foam turns pavement into trampoline, keeping your bounce alive from first coffee run to last call. Subtle reflective hits catch streetlights like camera flashes, so your moves stay lit long after sunset. Finished with a grippy outsole that hugs corners tighter than your favorite playlist, these sneakers prove that performance and swagger can share the same lace-up.",https://picsum.photos/seed/puma-footwear-2025-4772/1200/1200,puma-footwear-2025-4772.jpg,"US,AU,UK,IN",403,True,"leather,urban,casual",Women,"White, Black, Steel-Grey, Electric Blue","7, 8, 9, 10, 11, 12",Polyester,4.8,1165,58,0.62,24x43x37,09-10-2025,,12
2000039,PUM-00039,Puma Footwear Sport 7196,puma-footwear-sport-7196,Puma,Footwear,64,USD,"Lace up and light out—the Sport 7196 fuses street attitude with track-ready tech, wrapping your feet in feather-light mesh and energy-return cushioning that turns every sidewalk into a launchpad. Puma’s signature striped side panels lock you in with sock-like support, while the grippy rubber outsole bites pavement so you can sprint, pivot, or cruise in total control. Styled in sleek neutrals with a pop of neon on the heel tab, these kicks look just as sharp with joggers as they do with cuffed denim. A memory-foam footbed keeps you cruising comfortably from morning miles to midnight hangouts.",https://picsum.photos/seed/puma-footwear-sport-7196/1200/1200,puma-footwear-sport-7196.jpg,"FR,CA,DE",224,True,"running,travel,sport",Men,"Black/White, White/Black, Grey/Gum, Navy/Red","7, 8, 8.5, 9, 9.5, 10, 10.5, 11, 12",Denim,3.1,1875,72,2.93,41x42x2,09-10-2025,,12
2000040,PUM-00040,Puma Footwear Sport 9442,puma-footwear-sport-9442,Puma,Footwear,64,USD,"Turn every sidewalk into a runway with the Puma Footwear Sport 9442, a street-smart sneaker built for all-day comfort and head-turning style. Feather-light cushioning keeps your stride springy, while the sleek, athletic silhouette pairs effortlessly with jeans, joggers, or gym shorts. Finished with subtle Puma branding and durable traction pods, these kicks are ready for morning miles, midnight meet-ups, and every spontaneous adventure in between.",https://picsum.photos/seed/puma-footwear-sport-9442/1200/1200,puma-footwear-sport-9442.jpg,"IN,UK,FR,DE",325,True,"urban,casual,wireless",Men,"White-Black, Steel Gray, Navy-Blue, Olive-Gum","7, 8, 9, 10, 11, 12",Resin,4.3,1317,65,2.44,23x47x26,09-10-2025,,10
2000041,PUM-00041,Puma Footwear Edition 602,puma-footwear-edition-602,Puma,Footwear,55,USD,"Sprint, stroll, or strut—Puma’s Edition 602 turns every sidewalk into your personal runway with feather-light construction that keeps your stride effortless. A sleek, engineered mesh upper breathes like a summer breeze while the cushioned midsole rebounds your energy right back into your next step. Street-ready style meets track-level performance, so you can crush a 5 a.m. jog and still look fresh for 5 p.m. coffee meet-ups. Lace up and feel the fusion of speed and swagger.",https://picsum.photos/seed/puma-footwear-edition-602/1200/1200,puma-footwear-edition-602.jpg,CA,206,True,"sport,office,daily",Women,"White, Black, Grey, Navy, Olive","7, 8, 9, 10, 11, 12",Mesh,3.4,2963,72,1.77,33x53x4,09-10-2025,,12
2000042,PUM-00042,Puma Footwear Eco 4376,puma-footwear-eco-4376,Puma,Footwear,65,USD,"Slide into the future of eco-conscious comfort with the Puma Footwear Eco 4376, where recycled knits meet feather-light cushioning for a ride that feels as good as it looks. Its sleek, street-ready silhouette pairs with a grippy outsole that keeps every stride confident from sunrise runs to late-night meet-ups. Breathable, flexible, and built to turn heads, these kicks prove that choosing the planet never meant compromising on style or speed. Lace up, stand out, and let every step shout sustainability.",https://picsum.photos/seed/puma-footwear-eco-4376/1200/1200,puma-footwear-eco-4376.jpg,"US,CA,FR,UK",363,True,"eco,budget,portable",Unisex,"Forest Green, Jet Black, Steel Grey, Ocean Blue","7, 8, 9, 10, 11, 12",Leather,3.4,929,55,0.46,58x14x32,09-10-2025,,10
2000043,PUM-00043,Puma Footwear Sport 8338,puma-footwear-sport-8338,Puma,Footwear,65,USD,"Lace up and light out—the Puma Footwear Sport 8338 fuses street-ready swagger with track-level tech, wrapping your feet in feather-light mesh and responsive cushioning that turn every sidewalk into a launchpad. A sleek mono-layer upper keeps the silhouette clean while reflective pops catch streetlights on dusk-to-dawn miles. Grippy rubber tread bites corners, so you can sprint for the bus or chase your personal best without missing a beat. Finished with subtle Puma form-stripes, these kicks look just as sharp with joggers as they do with dark denim.",https://picsum.photos/seed/puma-footwear-sport-8338/1200/1200,puma-footwear-sport-8338.jpg,"UK,DE,FR,CA",196,True,"leather,outdoor,travel",Women,"Black-White, Grey-Volt, Navy-Silver","7, 8, 9, 10, 11",Denim,4.5,3399,80,2.77,22x57x1,09-10-2025,,10
2000044,PUM-00044,Puma Footwear Sport 4892,puma-footwear-sport-4892,Puma,Footwear,65,USD,"Lace up and light out—the Sport 4892 fuses Puma’s track-born DNA with street-ready swagger, wrapping your feet in feather-light synthetics that breathe with every stride. A cushioned midsole rebounds energy back into your sprint, while the grippy rubber outsole keeps corners and crosswalks equally confident. Whether you’re grinding through HIIT or cruising city blocks, these kicks turn pavement into playground.",https://picsum.photos/seed/puma-footwear-sport-4892/1200/1200,puma-footwear-sport-4892.jpg,"DE,FR",247,True,"gaming,eco,portable",Women,"Black-White, Navy-Red, Gray-Lime, White-Gold","7, 8, 9, 10, 11, 12",Resin,4.7,1956,85,0.86,54x31x3,09-10-2025,,10
2000045,PUM-00045,Puma Footwear Lite 7750,puma-footwear-lite-7750,Puma,Footwear,59,USD,"Slip into the Puma Footwear Lite 7750 and feel every stride turn feather-light—these sneakers fuse athletic DNA with street-ready swagger. Engineered mesh keeps the breeze flowing while the ultra-responsive midsole springs you forward, whether you're crushing a 5K or chasing the bus. Subtle Puma form-stripe branding and a sleek, low-profile silhouette mean they look just as sharp with joggers as they do with dark denim. Grab a pair and let your feet do the flexing.",https://picsum.photos/seed/puma-footwear-lite-7750/1200/1200,puma-footwear-lite-7750.jpg,"DE,US",64,True,"office,daily,casual",Men,"White, Black, Grey, Navy, Olive","6, 7, 8, 9, 10, 11, 12",Metal,3.0,1180,49,2.31,14x9x31,09-10-2025,,10
2000046,PUM-00046,Puma Footwear Sport 5547,puma-footwear-sport-5547,Puma,Footwear,65,USD,"Lace up and light out in Puma’s Sport 5547, where street-ready style meets track-level tech for a ride that feels as fast as it looks. A feather-light knit upper hugs your foot like a second skin, while the energy-return midsole turns every sidewalk stride into spring-loaded momentum. Grippy rubber keeps you glued to the ground, whether you’re darting through rush-hour crowds or squeezing in sunset miles. Clean lines and bold Puma branding pop against any outfit, so you can sprint from gym to café without missing a beat.",https://picsum.photos/seed/puma-footwear-sport-5547/1200/1200,puma-footwear-sport-5547.jpg,"CA,AU,FR",194,True,"office,urban,gaming",Men,"White-Black, Navy-Red, Gray-Yellow, Black-White, Olive-Gum","7, 8, 9, 10, 11, 12",Synthetic,3.1,2354,76,2.63,32x11x7,09-10-2025,,15
2000047,REE-00047,Reebok Footwear 2025 2726,reebok-footwear-2025-2726,Reebok,Footwear,75,USD,"Step into 2025 with the Reebok 2726—a sleek chameleon that fuses studio-ready swagger with street-smart speed. Feather-light knit and responsive cushioning turn every sidewalk into a launchpad, while the sculpted midsole keeps your look as sharp as your stride. From dawn treadmill miles to midnight coffee runs, these kicks refuse to quit—so you won’t have to either.",https://picsum.photos/seed/reebok-footwear-2025-2726/1200/1200,reebok-footwear-2025-2726.jpg,"CA,US,IN",183,True,"gaming,leather,running",Unisex,"Triple Black, Cloud White, Steel Grey, Cobalt Burst","7, 8, 9, 10, 11",Synthetic,4.4,1475,60,0.32,60x29x40,09-10-2025,,12
2000048,REE-00048,Reebok Footwear Eco 8154,reebok-footwear-eco-8154,Reebok,Footwear,70,USD,"Step lighter on the planet and heavier on style with the Reebok Footwear Eco 8154—where recycled knits meet street-ready swagger. Its cloud-soft insole and flex-groove outsole turn every commute, workout or weekend wander into an effortless glide. Subtle reflective hits keep you visible after dusk, while the minimalist silhouette pairs with joggers, jeans or even chinos. Breathable, durable and consciously crafted, these kicks prove that eco-friendly never has to mean boring. Lace up, look sharp, leave a smaller footprint.",https://picsum.photos/seed/reebok-footwear-eco-8154/1200/1200,reebok-footwear-eco-8154.jpg,"DE,IN,US",460,True,"outdoor,urban,budget",Women,"Cloud White, Slate Grey, Forest Green, Midnight Navy","7, 8, 9, 10, 11, 12",Leather,3.9,2830,94,1.08,32x49x17,09-10-2025,,12
2000049,REE-00049,Reebok Footwear 2025 4950,reebok-footwear-2025-4950,Reebok,Footwear,79,USD,"Step into tomorrow with the Reebok Footwear 2025 4950, where streetwise attitude meets marathon-ready tech in a feather-light frame. Engineered mesh keeps the breeze flowing while the responsive fuel-foam midsole rockets you forward, turning every sidewalk into your personal runway. Subtle reflective hits flash like camera-pops at night, and the eco-rubber traction grips wet pavement like a handshake you can trust. Lace up, stand taller, own the day.",https://picsum.photos/seed/reebok-footwear-2025-4950/1200/1200,reebok-footwear-2025-4950.jpg,UK,195,True,"gaming,travel,budget",Women,"Black, White, Grey, Navy, Electric Blue","7, 8, 9, 10, 11, 12",Plastic,3.5,4636,93,2.74,8x43x32,09-10-2025,,10
2000050,REE-00050,Reebok Footwear Sport 3771,reebok-footwear-sport-3771,Reebok,Footwear,65,USD,"Lace up and launch forward in the Reebok Footwear Sport 3771, where feather-light mesh meets street-ready swagger for workouts that feel as good as they look. A responsive foam midsole returns energy with every stride, while the high-traction outsole grips pavement, turf, or treadmill like a pro. Sleek lines and subtle Reebok branding pair with any gym kit or weekend jeans, making these sneakers your new 24/7 go-to. Durable overlays stand up to daily hustle, so you can crush PRs without trashing your kicks.",https://picsum.photos/seed/reebok-footwear-sport-3771/1200/1200,reebok-footwear-sport-3771.jpg,"AU,CA,UK",321,True,"premium,outdoor,office",Women,"Classic White, Jet Black, Steel Grey, Navy Blazer","7, 8, 9, 10, 11, 12",Metal,3.1,2988,71,0.36,23x25x27,09-10-2025,,15
2000051,REE-00051,Reebok Footwear Classic 3290,reebok-footwear-classic-3290,Reebok,Footwear,74,USD,"Step into timeless energy with the Reebok Footwear Classic 3290, a sleek nod to vintage court swagger re-engineered for all-day city life. Feather-light cushioning and a low-profile silhouette keep you fast on your feet while the soft leather upper molds to you like it was tailor-made. Whether you’re crushing errands, weekend brunches, or late-night hangs, these kicks serve clean style and cloud-level comfort without ever weighing you down.",https://picsum.photos/seed/reebok-footwear-classic-3290/1200/1200,reebok-footwear-classic-3290.jpg,"CA,UK,IN",467,True,"urban,fitness,budget",Women,"White/Classic Gum, Black/Silver, Navy/Gold, Grey/Blue","7, 8, 9, 10, 11, 12",Metal,4.9,1153,92,0.83,48x51x26,09-10-2025,,15
2000052,REE-00052,Reebok Footwear Edition 5993,reebok-footwear-edition-5993,Reebok,Footwear,75,USD,"Reebok’s Edition 5993 turns every sidewalk into a runway with feather-light construction that feels like sprinting on air. Engineered mesh breathes with you through sunrise jogs and late-night errands, while the sculpted midsole returns energy back to your stride for that extra spring. Subtle reflective hits keep you visible when motivation strikes after dark, and the minimalist silhouette pairs as easily with joggers as with jeans. Lace up, hit the street, and let the city keep up with you.",https://picsum.photos/seed/reebok-footwear-edition-5993/1200/1200,reebok-footwear-edition-5993.jpg,DE,188,True,"portable,travel,leather",Women,"Classic White, Jet Black, Steel Grey, Navy Blazer","7, 8, 9, 10, 11, 12",Cotton,3.9,4599,79,2.15,46x9x30,09-10-2025,,15
2000053,REE-00053,Reebok Footwear Sport 6690,reebok-footwear-sport-6690,Reebok,Footwear,69,USD,"Slip into instant energy with the Reebok Footwear Sport 6690, a lightweight trainer engineered to turn sidewalks into launchpads. Breathable mesh keeps every stride cool, while responsive cushioning springs you forward so yesterday’s lap time becomes tomorrow’s warmup. Whether you’re crushing cardio or cruising the café strip, its sleek silhouette and street-ready pops of color earn double-takes at every mile.",https://picsum.photos/seed/reebok-footwear-sport-6690/1200/1200,reebok-footwear-sport-6690.jpg,"DE,US,AU",120,True,"budget,leather,wireless",Men,"Classic White, Storm Grey, Midnight Navy, Electric Blue","7, 8, 9, 10, 11, 12",Synthetic,4.5,1265,92,2.31,58x36x40,09-10-2025,,15
2000054,REE-00054,Reebok Footwear X 4584,reebok-footwear-x-4584,Reebok,Footwear,75,USD,"Meet the Reebok Footwear X 4584: a street-smart powerhouse that fuses retro DNA with future-proof cushioning, turning every sidewalk into your personal runway. Engineered mesh hugs your foot like a second skin while a feather-light midsole returns energy with every stride, so you finish the day fresher than you started. From sunrise jogs to midnight meet-ups, its sleek lines and bold pops of color keep compliments chasing you.",https://picsum.photos/seed/reebok-footwear-x-4584/1200/1200,reebok-footwear-x-4584.jpg,"UK,IN,US,AU",278,True,"gaming,sport,leather",Men,"Classic White, Coal Black, Steel Grey, Electric Blue","7, 8, 9, 10, 11",Metal,3.2,1737,62,2.11,6x8x22,09-10-2025,,10
