product_id,sku,title,slug,brand,category,subcategory,price,discounted_price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre
2000064,REE-00064,Reebok Footwear Sport 4743,reebok-footwear-sport-4743,Reebok,Footwear / Activewear,Footwear,151.41,91.26,USD,Reebok Footwear Sport 4743: High-quality Footwear / Activewear product by Reebok. Premium finish.,https://picsum.photos/seed/reebok-footwear-sport-4743/1200/1200,reebok-footwear-sport-4743.jpg,"UK,DE",272,True,"wireless,portable,outdoor",Women,Brown,M,Plastic,4.7,346,69,1.64,9x60x21,09-10-2025,
2000065,REE-00065,Reebok Footwear X 9395,reebok-footwear-x-9395,Reebok,Footwear / Activewear,Footwear,179.64,148.03,USD,Reebok Footwear X 9395: High-quality Footwear / Activewear product by Reebok. Lightweight.,https://picsum.photos/seed/reebok-footwear-x-9395/1200/1200,reebok-footwear-x-9395.jpg,DE,10,True,"office,running,fitness",Women,Navy,Free Size,Leather,3.9,867,53,2.08,38x10x26,09-10-2025,
2000066,REE-00066,Reebok Footwear Sport 5563,reebok-footwear-sport-5563,Reebok,Footwear / Activewear,Footwear,111.98,97.72,USD,Reebok Footwear Sport 5563: High-quality Footwear / Activewear product by Reebok. Comfortable.,https://picsum.photos/seed/reebok-footwear-sport-5563/1200/1200,reebok-footwear-sport-5563.jpg,FR,261,True,"leather,outdoor,fitness",Men,Brown,34,Polyester,3.5,1199,51,0.65,14x53x5,09-10-2025,
2000067,REE-00067,Reebok Footwear Classic 8096,reebok-footwear-classic-8096,Reebok,Footwear / Activewear,Footwear,201.66,160.79,USD,Reebok Footwear Classic 8096: High-quality Footwear / Activewear product by Reebok. Stylish.,https://picsum.photos/seed/reebok-footwear-classic-8096/1200/1200,reebok-footwear-classic-8096.jpg,"AU,FR,CA,IN",442,True,"office,running,wireless",Unisex,Navy,9,Denim,4.6,4844,77,1.8,24x34x29,09-10-2025,
2000068,REE-00068,Reebok Footwear Pro 933,reebok-footwear-pro-933,Reebok,Footwear / Activewear,Footwear,166.43,116.58,USD,Reebok Footwear Pro 933: High-quality Footwear / Activewear product by Reebok. Comfortable.,https://picsum.photos/seed/reebok-footwear-pro-933/1200/1200,reebok-footwear-pro-933.jpg,"DE,FR,AU,US",230,True,"leather,eco,travel",Men,Olive,L,Mesh,3.9,2813,94,0.34,46x16x3,09-10-2025,
2000069,REE-00069,Reebok Footwear Eco 7173,reebok-footwear-eco-7173,Reebok,Footwear / Activewear,Footwear,396.66,310.75,USD,Reebok Footwear Eco 7173: High-quality Footwear / Activewear product by Reebok. Stylish.,https://picsum.photos/seed/reebok-footwear-eco-7173/1200/1200,reebok-footwear-eco-7173.jpg,"IN,CA",469,True,"travel,leather,outdoor",Men,Beige,S,Resin,3.1,774,52,1.38,21x51x39,09-10-2025,
2000070,ADI-00070,Adidas Footwear Classic 5462,adidas-footwear-classic-5462,Adidas,Footwear / Activewear,Footwear,60.16,50.07,USD,Adidas Footwear Classic 5462: High-quality Footwear / Activewear product by Adidas. Lightweight.,https://picsum.photos/seed/adidas-footwear-classic-5462/1200/1200,adidas-footwear-classic-5462.jpg,"AU,CA,DE",66,True,"running,budget,portable",Men,Brown,L,Canvas,3.2,3468,69,0.11,24x16x14,09-10-2025,
2000071,ADI-00071,Adidas Footwear Lite 7968,adidas-footwear-lite-7968,Adidas,Footwear / Activewear,Footwear,101.04,95.99,USD,Adidas Footwear Lite 7968: High-quality Footwear / Activewear product by Adidas. Durable.,https://picsum.photos/seed/adidas-footwear-lite-7968/1200/1200,adidas-footwear-lite-7968.jpg,IN,432,True,"premium,portable,fitness",Women,Olive,S,Resin,4.8,1073,83,0.58,16x58x40,09-10-2025,
2000072,ADI-00072,Adidas Footwear Classic 7171,adidas-footwear-classic-7171,Adidas,Footwear / Activewear,Footwear,46.17,33.59,USD,Adidas Footwear Classic 7171: High-quality Footwear / Activewear product by Adidas. Durable.,https://picsum.photos/seed/adidas-footwear-classic-7171/1200/1200,adidas-footwear-classic-7171.jpg,"FR,IN,DE,UK",273,True,"wireless,budget,fitness",Men,Red,Free Size,Synthetic,5,3782,100,2.73,37x38x27,09-10-2025,
2000073,ADI-00073,Adidas Footwear Classic 3272,adidas-footwear-classic-3272,Adidas,Footwear / Activewear,Footwear,326.47,211.7,USD,Adidas Footwear Classic 3272: High-quality Footwear / Activewear product by Adidas. Lightweight.,https://picsum.photos/seed/adidas-footwear-classic-3272/1200/1200,adidas-footwear-classic-3272.jpg,AU,246,True,"gaming,portable,casual",Women,Olive,M,Denim,3.2,1313,48,3.17,14x58x28,09-10-2025,
2000074,ADI-00074,Adidas Footwear Max 3638,adidas-footwear-max-3638,Adidas,Footwear / Activewear,Footwear,332.18,302.16,USD,Adidas Footwear Max 3638: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-max-3638/1200/1200,adidas-footwear-max-3638.jpg,"US,DE,FR,IN",120,True,"fitness,casual,eco",Unisex,Black,Free Size,Leather,4.7,2746,100,0.52,23x58x31,09-10-2025,
2000075,ADI-00075,Adidas Footwear Classic 7686,adidas-footwear-classic-7686,Adidas,Footwear / Activewear,Footwear,195.98,117.95,USD,Adidas Footwear Classic 7686: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-classic-7686/1200/1200,adidas-footwear-classic-7686.jpg,IN,110,True,"budget,portable,gaming",Women,Olive,8,Leather,4.6,1946,71,0.21,31x45x40,09-10-2025,
2000076,ADI-00076,Adidas Footwear 2025 1030,adidas-footwear-2025-1030,Adidas,Footwear / Activewear,Footwear,71.02,65.11,USD,Adidas Footwear 2025 1030: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-2025-1030/1200/1200,adidas-footwear-2025-1030.jpg,AU,263,True,"wireless,gaming,running",Men,Green,S,Synthetic,3.7,4674,80,2.34,10x38x24,09-10-2025,
2000077,ADI-00077,Adidas Footwear Max 8619,adidas-footwear-max-8619,Adidas,Footwear / Activewear,Footwear,231.31,202.45,USD,Adidas Footwear Max 8619: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-max-8619/1200/1200,adidas-footwear-max-8619.jpg,DE,447,True,"urban,sport,office",Men,Brown,One Size,Mesh,3.7,553,53,2.58,45x11x38,09-10-2025,
2000078,ADI-00078,Adidas Footwear Lite 2186,adidas-footwear-lite-2186,Adidas,Footwear / Activewear,Footwear,46.4,36.71,USD,Adidas Footwear Lite 2186: High-quality Footwear / Activewear product by Adidas. Durable.,https://picsum.photos/seed/adidas-footwear-lite-2186/1200/1200,adidas-footwear-lite-2186.jpg,"AU,DE,UK,FR",32,True,"outdoor,sport,budget",Unisex,Black,XL,Mesh,3.6,2540,69,3.46,39x35x17,09-10-2025,
2000079,ADI-00079,Adidas Footwear Pro 3132,adidas-footwear-pro-3132,Adidas,Footwear / Activewear,Footwear,135.86,122.51,USD,Adidas Footwear Pro 3132: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-pro-3132/1200/1200,adidas-footwear-pro-3132.jpg,"IN,US,CA",223,True,"fitness,gaming,wireless",Men,Brown,L,Metal,4.4,3009,100,1.84,56x10x28,09-10-2025,
2000080,ADI-00080,Adidas Footwear Max 7056,adidas-footwear-max-7056,Adidas,Footwear / Activewear,Footwear,252.91,224.54,USD,Adidas Footwear Max 7056: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-max-7056/1200/1200,adidas-footwear-max-7056.jpg,"IN,US,AU",167,True,"travel,budget,wireless",Women,Green,L,Metal,3.7,346,65,3.2,44x32x18,09-10-2025,
2000081,ADI-00081,Adidas Footwear Pro 1230,adidas-footwear-pro-1230,Adidas,Footwear / Activewear,Footwear,278.34,206.58,USD,Adidas Footwear Pro 1230: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-pro-1230/1200/1200,adidas-footwear-pro-1230.jpg,"US,UK",434,True,"outdoor,sport,running",Unisex,Red,34,Resin,3.7,4646,66,0.58,33x28x24,09-10-2025,
2000082,ADI-00082,Adidas Footwear 2025 1260,adidas-footwear-2025-1260,Adidas,Footwear / Activewear,Footwear,242.35,190.32,USD,Adidas Footwear 2025 1260: High-quality Footwear / Activewear product by Adidas. Premium finish.,https://picsum.photos/seed/adidas-footwear-2025-1260/1200/1200,adidas-footwear-2025-1260.jpg,"AU,IN,UK",491,True,"premium,sport,gaming",Unisex,Navy,10,Plastic,4.8,964,66,0.95,33x18x40,09-10-2025,
2000083,ADI-00083,Adidas Footwear Sport 8048,adidas-footwear-sport-8048,Adidas,Footwear / Activewear,Footwear,104.07,67.39,USD,Adidas Footwear Sport 8048: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-sport-8048/1200/1200,adidas-footwear-sport-8048.jpg,"UK,AU,DE,US",414,True,"office,urban,eco",Women,White,10,Canvas,3.6,2457,81,2.51,49x45x12,09-10-2025,
2000084,ADI-00084,Adidas Footwear Lite 8336,adidas-footwear-lite-8336,Adidas,Footwear / Activewear,Footwear,112.97,106.73,USD,Adidas Footwear Lite 8336: High-quality Footwear / Activewear product by Adidas. Durable.,https://picsum.photos/seed/adidas-footwear-lite-8336/1200/1200,adidas-footwear-lite-8336.jpg,"CA,DE",13,True,"gaming,portable,travel",Men,Navy,10,Polyester,4.2,706,48,1.42,50x51x31,09-10-2025,
2000085,ADI-00085,Adidas Footwear Edition 6731,adidas-footwear-edition-6731,Adidas,Footwear / Activewear,Footwear,314.59,279.41,USD,Adidas Footwear Edition 6731: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-edition-6731/1200/1200,adidas-footwear-edition-6731.jpg,"IN,AU",37,True,"outdoor,wireless,office",Women,Brown,L,Canvas,4.3,1490,84,0.5,37x60x4,09-10-2025,
2000086,ADI-00086,Adidas Footwear Max 8489,adidas-footwear-max-8489,Adidas,Footwear / Activewear,Footwear,86.62,56.96,USD,Adidas Footwear Max 8489: High-quality Footwear / Activewear product by Adidas. Lightweight.,https://picsum.photos/seed/adidas-footwear-max-8489/1200/1200,adidas-footwear-max-8489.jpg,"IN,FR",458,True,"travel,daily,casual",Men,Red,34,Canvas,3.5,2480,71,0.37,46x15x38,09-10-2025,
2000087,ADI-00087,Adidas Footwear Classic 2805,adidas-footwear-classic-2805,Adidas,Footwear / Activewear,Footwear,273.73,233.28,USD,Adidas Footwear Classic 2805: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-classic-2805/1200/1200,adidas-footwear-classic-2805.jpg,"CA,FR,US",422,True,"sport,casual,urban",Women,Beige,One Size,Cotton,4.5,3412,93,0.15,45x39x19,09-10-2025,
2000088,ADI-00088,Adidas Footwear Sport 7913,adidas-footwear-sport-7913,Adidas,Footwear / Activewear,Footwear,120.6,106.44,USD,Adidas Footwear Sport 7913: High-quality Footwear / Activewear product by Adidas. Premium finish.,https://picsum.photos/seed/adidas-footwear-sport-7913/1200/1200,adidas-footwear-sport-7913.jpg,"DE,US,AU",80,True,"outdoor,leather,wireless",Men,Red,Free Size,Synthetic,3.3,2615,72,3.02,30x13x24,09-10-2025,
2000089,ADI-00089,Adidas Footwear Edition 9203,adidas-footwear-edition-9203,Adidas,Footwear / Activewear,Footwear,69.29,47.44,USD,Adidas Footwear Edition 9203: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-edition-9203/1200/1200,adidas-footwear-edition-9203.jpg,"DE,UK,AU",49,True,"casual,budget,leather",Women,Green,XL,Polyester,4.6,4732,100,0.7,15x36x33,09-10-2025,
2000090,ADI-00090,Adidas Footwear 2025 8172,adidas-footwear-2025-8172,Adidas,Footwear / Activewear,Footwear,355.26,275,USD,Adidas Footwear 2025 8172: High-quality Footwear / Activewear product by Adidas. Comfortable.,https://picsum.photos/seed/adidas-footwear-2025-8172/1200/1200,adidas-footwear-2025-8172.jpg,"FR,DE,UK,CA",298,True,"gaming,sport,outdoor",Men,Navy,32,Metal,3.6,66,66,1.54,21x51x24,09-10-2025,
2000091,ADI-00091,Adidas Footwear X 5996,adidas-footwear-x-5996,Adidas,Footwear / Activewear,Footwear,46.74,28.88,USD,Adidas Footwear X 5996: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-x-5996/1200/1200,adidas-footwear-x-5996.jpg,"IN,FR",147,True,"running,leather,portable",Men,Olive,One Size,Synthetic,4.4,973,55,0.38,28x55x22,09-10-2025,
2000092,ADI-00092,Adidas Footwear Edition 5991,adidas-footwear-edition-5991,Adidas,Footwear / Activewear,Footwear,309.34,207.16,USD,Adidas Footwear Edition 5991: High-quality Footwear / Activewear product by Adidas. Stylish.,https://picsum.photos/seed/adidas-footwear-edition-5991/1200/1200,adidas-footwear-edition-5991.jpg,"FR,US,AU,CA",70,True,"office,fitness,wireless",Women,Navy,L,Synthetic,4.8,1145,70,2.17,15x30x40,09-10-2025,
2000093,UND-00093,Under Armour Footwear Sport 9728,under-armour-footwear-sport-9728,Under Armour,Footwear / Activewear,Footwear,154.46,137.45,USD,Under Armour Footwear Sport 9728: High-quality Footwear / Activewear product by Under Armour. Stylish.,https://picsum.photos/seed/under-armour-footwear-sport-9728/1200/1200,under-armour-footwear-sport-9728.jpg,"AU,FR,IN,DE",417,True,"sport,eco,outdoor",Women,White,8,Synthetic,3.6,218,58,0.97,46x55x38,09-10-2025,
2000094,UND-00094,Under Armour Footwear Eco 842,under-armour-footwear-eco-842,Under Armour,Footwear / Activewear,Footwear,245.9,162.22,USD,Under Armour Footwear Eco 842: High-quality Footwear / Activewear product by Under Armour. Stylish.,https://picsum.photos/seed/under-armour-footwear-eco-842/1200/1200,under-armour-footwear-eco-842.jpg,"UK,AU,CA,US",293,True,"premium,urban,sport",Men,Brown,8,Polyester,3.8,1670,63,2.72,35x60x4,09-10-2025,
2000095,UND-00095,Under Armour Footwear Classic 8499,under-armour-footwear-classic-8499,Under Armour,Footwear / Activewear,Footwear,106.72,76.17,USD,Under Armour Footwear Classic 8499: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-classic-8499/1200/1200,under-armour-footwear-classic-8499.jpg,"IN,UK,DE,CA",279,True,"gaming,office,fitness",Women,Grey,32,Metal,3.4,2019,55,1.08,24x54x19,09-10-2025,
2000096,UND-00096,Under Armour Footwear Eco 8012,under-armour-footwear-eco-8012,Under Armour,Footwear / Activewear,Footwear,147.31,106.37,USD,Under Armour Footwear Eco 8012: High-quality Footwear / Activewear product by Under Armour. Lightweight.,https://picsum.photos/seed/under-armour-footwear-eco-8012/1200/1200,under-armour-footwear-eco-8012.jpg,"US,FR,AU",194,True,"fitness,daily,eco",Unisex,Grey,S,Denim,4.9,647,69,1.58,21x52x31,09-10-2025,
2000097,UND-00097,Under Armour Footwear Eco 3311,under-armour-footwear-eco-3311,Under Armour,Footwear / Activewear,Footwear,336.34,233.72,USD,Under Armour Footwear Eco 3311: High-quality Footwear / Activewear product by Under Armour. Stylish.,https://picsum.photos/seed/under-armour-footwear-eco-3311/1200/1200,under-armour-footwear-eco-3311.jpg,"UK,US,FR",379,True,"wireless,premium,sport",Women,Olive,XL,Cotton,3.1,3385,61,1.68,48x54x9,09-10-2025,
2000098,UND-00098,Under Armour Footwear Pro 9017,under-armour-footwear-pro-9017,Under Armour,Footwear / Activewear,Footwear,391.83,256.76,USD,Under Armour Footwear Pro 9017: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-pro-9017/1200/1200,under-armour-footwear-pro-9017.jpg,"AU,UK,IN,FR",146,True,"casual,outdoor,fitness",Unisex,Beige,XL,Canvas,4.5,305,87,0.65,58x16x3,09-10-2025,
2000099,UND-00099,Under Armour Footwear X 8117,under-armour-footwear-x-8117,Under Armour,Footwear / Activewear,Footwear,98.94,85.3,USD,Under Armour Footwear X 8117: High-quality Footwear / Activewear product by Under Armour. Lightweight.,https://picsum.photos/seed/under-armour-footwear-x-8117/1200/1200,under-armour-footwear-x-8117.jpg,US,152,True,"premium,outdoor,eco",Men,Navy,34,Canvas,4,1099,80,1.66,17x56x8,09-10-2025,
2000100,UND-00100,Under Armour Footwear Lite 2663,under-armour-footwear-lite-2663,Under Armour,Footwear / Activewear,Footwear,300.51,248.49,USD,Under Armour Footwear Lite 2663: High-quality Footwear / Activewear product by Under Armour. Durable.,https://picsum.photos/seed/under-armour-footwear-lite-2663/1200/1200,under-armour-footwear-lite-2663.jpg,AU,172,True,"travel,urban,office",Unisex,Blue,32,Plastic,4.7,4221,87,1.43,11x16x9,09-10-2025,
2000101,UND-00101,Under Armour Footwear 2025 5302,under-armour-footwear-2025-5302,Under Armour,Footwear / Activewear,Footwear,376.26,226.66,USD,Under Armour Footwear 2025 5302: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-2025-5302/1200/1200,under-armour-footwear-2025-5302.jpg,"DE,IN",488,True,"office,budget,travel",Women,Beige,S,Denim,4.3,1935,57,0.46,24x15x26,09-10-2025,
2000102,UND-00102,Under Armour Footwear Edition 5096,under-armour-footwear-edition-5096,Under Armour,Footwear / Activewear,Footwear,285.41,235.05,USD,Under Armour Footwear Edition 5096: High-quality Footwear / Activewear product by Under Armour. Lightweight.,https://picsum.photos/seed/under-armour-footwear-edition-5096/1200/1200,under-armour-footwear-edition-5096.jpg,"FR,UK,AU",490,True,"budget,wireless,running",Men,Beige,Free Size,Plastic,4.4,3857,100,2.82,57x18x16,09-10-2025,
2000103,UND-00103,Under Armour Footwear Max 8610,under-armour-footwear-max-8610,Under Armour,Footwear / Activewear,Footwear,195.3,165.29,USD,Under Armour Footwear Max 8610: High-quality Footwear / Activewear product by Under Armour. Comfortable.,https://picsum.photos/seed/under-armour-footwear-max-8610/1200/1200,under-armour-footwear-max-8610.jpg,US,424,True,"leather,travel,portable",Unisex,Blue,Free Size,Canvas,3.9,1682,77,1.74,37x33x4,09-10-2025,
2000104,UND-00104,Under Armour Footwear 2025 2162,under-armour-footwear-2025-2162,Under Armour,Footwear / Activewear,Footwear,219.9,167.1,USD,Under Armour Footwear 2025 2162: High-quality Footwear / Activewear product by Under Armour. Comfortable.,https://picsum.photos/seed/under-armour-footwear-2025-2162/1200/1200,under-armour-footwear-2025-2162.jpg,"AU,IN,US,DE",130,True,"sport,gaming,premium",Women,White,S,Plastic,3.7,522,60,0.26,9x35x3,09-10-2025,
2000105,UND-00105,Under Armour Footwear Sport 6699,under-armour-footwear-sport-6699,Under Armour,Footwear / Activewear,Footwear,96.59,62.53,USD,Under Armour Footwear Sport 6699: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-sport-6699/1200/1200,under-armour-footwear-sport-6699.jpg,"DE,CA,AU",192,True,"running,office,outdoor",Women,Blue,34,Resin,3.2,4401,70,0.49,19x58x1,09-10-2025,
2000106,UND-00106,Under Armour Footwear Pro 4889,under-armour-footwear-pro-4889,Under Armour,Footwear / Activewear,Footwear,201.31,171.45,USD,Under Armour Footwear Pro 4889: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-pro-4889/1200/1200,under-armour-footwear-pro-4889.jpg,"CA,UK,AU,DE",177,True,"budget,urban,premium",Women,White,S,Plastic,4.2,128,52,0.28,43x7x29,09-10-2025,
2000107,UND-00107,Under Armour Footwear Pro 4010,under-armour-footwear-pro-4010,Under Armour,Footwear / Activewear,Footwear,304,225.2,USD,Under Armour Footwear Pro 4010: High-quality Footwear / Activewear product by Under Armour. Durable.,https://picsum.photos/seed/under-armour-footwear-pro-4010/1200/1200,under-armour-footwear-pro-4010.jpg,"CA,US",71,True,"travel,premium,daily",Women,Beige,Free Size,Synthetic,4.2,2626,67,3.07,47x38x15,09-10-2025,
2000108,UND-00108,Under Armour Footwear X 4924,under-armour-footwear-x-4924,Under Armour,Footwear / Activewear,Footwear,131.81,104.77,USD,Under Armour Footwear X 4924: High-quality Footwear / Activewear product by Under Armour. Stylish.,https://picsum.photos/seed/under-armour-footwear-x-4924/1200/1200,under-armour-footwear-x-4924.jpg,"AU,CA",218,True,"urban,sport,eco",Women,Green,10,Resin,4.4,3344,70,1.35,53x39x31,09-10-2025,
2000109,UND-00109,Under Armour Footwear Eco 3693,under-armour-footwear-eco-3693,Under Armour,Footwear / Activewear,Footwear,141.27,119.75,USD,Under Armour Footwear Eco 3693: High-quality Footwear / Activewear product by Under Armour. Premium finish.,https://picsum.photos/seed/under-armour-footwear-eco-3693/1200/1200,under-armour-footwear-eco-3693.jpg,FR,211,True,"daily,portable,outdoor",Unisex,Green,XL,Denim,3.4,647,69,2.97,10x39x13,09-10-2025,
